,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
1519,27,2,2,2,2,N,7,0,1,7071,9,6,0,2,1,25000.0,4,370,32-00405,1,1,26,2,2,2,2,N,1,7071,0,2,16000.0,3,448,69.23076923076923
1520,3,2,2,N,N,N,1,0,1,N,N,N,3,5,1,N,N,409,38-00100,9,1,3,2,2,N,N,N,1,N,2,4,N,N,101,76.92307692307693
1521,40,2,2,2,2,N,9,0,1,7370,10,1,3,5,2,75000.0,7,501,08-00803,1,2,36,2,2,2,2,N,1,7280,1,3,20000.0,3,200,46.15384615384615
1522,34,2,2,2,2,N,4,0,1,8680,14,1,0,2,2,25000.0,4,368,19-01700,1,1,35,2,2,2,2,N,1,8680,0,2,37000.0,6,368,76.92307692307693
1523,62,2,2,2,2,N,8,0,1,7970,12,1,0,6,1,7100.0,2,188,29-01901,2,2,53,2,2,2,2,N,1,8191,0,2,61000.0,8,501,53.84615384615385
1524,60,2,2,1,2,N,5,0,1,9470,16,1,0,2,1,50000.0,7,352,40-00200,9,1,52,2,2,2,2,N,1,9470,0,2,45000.0,7,400,69.23076923076923
1525,15,2,2,2,2,N,3,0,1,N,N,6,0,4,1,0.0,0,501,36-04010,2,1,15,2,2,2,2,N,1,N,0,3,0.0,0,204,84.61538461538461
1526,54,2,2,1,2,N,6,0,1,N,N,4,0,N,1,0.0,0,0,13-04600,2,1,67,2,2,2,2,N,1,N,0,3,10000.0,2,225,53.84615384615385
1527,61,2,2,2,2,N,9,0,1,8191,12,1,0,2,1,112600.0,9,501,01-01301,2,2,48,2,2,2,2,N,1,8290,2,4,47000.0,7,278,46.15384615384615
1528,57,2,2,2,2,N,5,0,1,8270,12,1,0,3,1,10000.0,2,266,30-00600,1,1,66,1,2,2,2,N,1,8191,0,2,60400.0,8,501,46.15384615384615
1529,32,2,2,2,2,N,8,0,1,8660,14,1,1,3,1,26500.0,4,256,17-03529,6,2,51,2,2,2,2,N,1,8660,0,2,42200.0,6,501,53.84615384615385
1530,35,2,2,2,2,N,6,0,1,8680,14,6,1,2,1,53000.0,7,378,38-00100,1,1,34,2,2,2,1,N,1,8680,0,4,21800.0,3,170,46.15384615384615
1531,60,2,2,2,2,N,9,0,1,9190,15,4,0,2,1,12000.0,2,199,51-51255,1,1,60,2,2,2,2,N,1,9190,0,N,257350.0,9,501,69.23076923076923
1532,62,2,2,2,2,N,8,0,1,N,N,4,0,N,2,0.0,0,0,29-01901,9,2,65,2,1,2,2,5,1,N,0,N,18900.0,4,156,53.84615384615385
1533,80,1,2,2,2,N,7,0,1,7890,11,3,0,2,1,40300.0,6,302,17-03529,2,2,19,2,2,2,2,N,1,7870,2,5,3000.0,1,168,38.46153846153847
1534,29,2,2,2,2,N,9,0,1,7190,9,6,0,N,2,946000.0,9,501,51-51255,6,1,27,2,2,2,2,N,1,7190,0,N,80000.0,7,501,76.92307692307693
1535,5,2,2,2,2,N,2,2,1,N,N,N,3,5,2,N,N,501,24-01004,1,1,5,2,2,2,2,N,1,N,4,6,N,N,501,84.61538461538461
1536,7,2,2,2,2,N,2,4,1,N,N,N,5,8,2,N,N,149,32-00405,1,2,5,2,2,2,2,N,1,N,4,5,N,N,19,69.23076923076923
1537,33,2,2,2,2,N,12,0,1,7270,10,1,2,4,2,390.0,1,397,26-02702,1,1,48,2,2,2,2,N,1,7380,1,3,248400.0,9,501,46.15384615384615
1538,77,2,2,1,2,N,5,0,1,N,N,3,0,N,2,15100.0,3,126,36-03710,2,2,67,2,2,1,1,N,1,N,0,N,12000.0,3,99,69.23076923076923
1539,36,2,2,2,2,N,6,2,1,6890,9,6,2,3,2,25200.0,4,167,36-03710,1,2,36,2,2,2,2,N,1,6890,2,3,13200.0,3,65,76.92307692307693
1540,70,2,2,2,2,N,5,0,1,6370,7,1,0,2,2,18000.0,4,210,01-01301,2,1,38,2,2,2,2,N,1,6170,1,3,23000.0,5,210,53.84615384615385
1541,33,2,2,2,2,N,4,0,1,6390,7,6,4,5,2,13300.0,3,103,17-03531,2,2,29,2,2,2,2,N,1,6390,4,5,40000.0,6,133,69.23076923076923
1542,62,2,1,1,2,N,10,0,1,6890,9,6,0,5,1,41000.0,6,501,19-01700,1,2,69,2,2,2,2,N,1,6992,0,N,34000.0,5,280,38.46153846153847
1543,25,2,2,2,2,N,5,0,1,4890,6,6,0,N,2,10000.0,2,75,38-00100,1,1,22,2,2,2,2,N,1,4670,4,7,30000.0,4,266,46.15384615384615
1544,54,2,2,2,2,N,9,0,1,7390,10,4,0,N,1,138000.0,9,501,51-01301,1,2,71,2,2,2,2,N,1,7370,0,N,96600.0,8,501,69.23076923076923
1545,57,2,2,2,2,N,7,0,1,4195,5,6,0,3,1,35000.0,6,320,29-01901,2,1,32,2,2,2,2,N,1,4560,0,N,50000.0,7,377,53.84615384615385
1546,62,2,2,2,2,N,12,0,1,770,3,1,1,4,1,313300.0,9,501,24-01004,1,1,79,2,2,1,2,N,1,770,0,2,564000.0,9,501,61.53846153846154
1547,49,2,2,2,2,N,1,0,1,N,N,6,2,4,1,12000.0,2,95,19-01700,1,2,34,2,1,1,1,N,1,N,0,3,8500.0,2,501,38.46153846153847
1548,40,1,2,1,1,N,3,1,1,8590,14,4,2,4,2,11700.0,2,53,32-00405,8,2,59,2,2,2,2,N,1,8660,0,3,42000.0,6,318,23.076923076923077
1549,68,1,2,1,2,N,5,0,1,N,N,4,0,N,2,18000.0,4,148,40-00200,3,1,79,2,1,1,2,N,1,N,0,N,15100.0,4,124,61.53846153846154
1550,51,2,2,2,2,N,12,0,1,7290,10,4,2,3,2,100100.0,8,464,51-51255,1,2,35,2,2,2,2,N,1,7460,0,N,120000.0,8,501,53.84615384615385
1551,18,2,2,2,2,N,6,0,2,4690,6,6,N,N,0,7000.0,1,N,24-01004,1,1,19,2,2,2,2,N,3,4690,N,N,0.0,0,0,61.53846153846154
1552,78,2,2,2,2,N,7,0,1,N,N,2,0,N,1,12000.0,2,98,17-03531,2,1,76,2,2,2,2,N,1,N,0,N,48000.0,6,397,69.23076923076923
1553,2,2,2,N,N,N,N,0,1,N,N,N,4,6,1,N,N,108,32-00405,8,1,0,2,2,N,N,N,1,N,4,6,N,N,102,84.61538461538461
1554,50,2,2,1,2,N,5,0,1,8380,13,4,0,N,1,10500.0,2,83,17-03529,2,2,78,2,2,2,2,N,1,8370,0,3,40300.0,6,501,46.15384615384615
1555,57,2,2,2,2,N,5,0,1,8590,14,4,0,3,2,40000.0,7,324,28-01100,2,2,53,2,2,2,2,N,1,8680,0,N,20000.0,5,151,53.84615384615385
1556,36,2,2,2,2,N,9,0,1,6870,9,6,0,N,2,100000.0,8,501,51-51255,2,1,34,2,2,2,2,N,1,6870,0,N,60000.0,7,453,69.23076923076923
1557,23,2,2,2,1,N,9,0,1,N,N,6,1,5,1,45000.0,6,266,36-04010,2,1,25,2,2,2,2,N,1,N,0,4,0.0,0,501,46.15384615384615
1558,89,2,2,2,2,N,3,0,1,N,N,6,0,N,2,7100.0,2,61,06-07502,1,1,78,2,2,2,2,N,1,N,0,N,10700.0,2,87,76.92307692307693
1559,36,2,2,2,2,N,10,0,1,9480,16,4,0,2,1,131000.0,9,501,51-51255,1,1,34,2,2,2,2,N,1,9590,0,N,134700.0,9,501,69.23076923076923
1560,22,2,2,2,2,N,9,0,1,6380,7,6,0,N,2,24000.0,4,180,08-00803,1,2,29,2,2,2,2,N,1,6070,0,N,32000.0,4,243,69.23076923076923
1561,80,2,2,1,2,N,5,0,1,N,N,3,0,8,1,12100.0,3,501,13-04600,2,1,72,2,2,2,2,N,1,N,0,2,13400.0,3,150,61.53846153846154
1562,62,2,2,2,2,N,10,0,1,7071,9,1,0,2,1,155000.0,9,501,08-00803,1,2,62,2,2,2,2,N,1,6970,0,2,155000.0,9,501,92.3076923076923
1563,19,2,2,2,1,N,7,4,1,N,N,6,0,5,1,0.0,0,85,32-00405,8,1,20,2,2,2,2,N,1,N,0,8,0.0,0,366,69.23076923076923
1564,23,2,2,2,2,N,11,0,1,7970,12,6,0,N,1,45840.0,6,342,17-03529,1,2,32,2,2,2,2,N,1,8090,0,N,105000.0,9,501,61.53846153846154
1565,46,2,2,2,2,N,7,0,1,7860,11,1,3,6,1,20000.0,4,501,06-08507,1,2,47,2,2,2,2,N,1,7860,3,5,2400.0,1,501,69.23076923076923
1566,22,2,2,2,2,N,7,4,1,8470,13,6,0,3,2,35000.0,5,209,36-03710,8,2,53,2,2,2,2,N,1,8470,1,3,20800.0,4,201,61.53846153846154
1567,48,2,2,2,2,N,10,1,1,7390,10,1,2,4,1,571000.0,9,501,51-51255,1,1,46,2,2,2,2,2,1,7390,1,3,164800.0,9,501,61.53846153846154
1568,60,2,2,2,2,N,9,0,1,N,N,6,0,2,1,10000.0,2,49,01-01301,2,1,68,2,2,1,2,N,1,N,0,N,24200.0,5,199,53.84615384615385
1569,58,2,2,2,2,N,1,0,1,N,N,4,0,N,2,8400.0,2,64,29-01901,2,1,63,2,2,2,2,N,1,N,0,N,0.0,0,0,69.23076923076923
1570,12,2,2,2,2,N,3,4,1,N,N,N,1,3,2,N,N,57,51-01301,1,1,12,2,2,2,2,N,1,N,1,2,N,N,108,84.61538461538461
1571,32,2,2,2,2,N,9,0,1,9170,15,1,0,2,2,115520.0,8,501,51-51255,1,1,59,2,2,2,2,N,1,9170,0,2,175000.0,9,501,76.92307692307693
1572,53,2,2,2,2,N,5,0,1,6170,7,1,0,2,1,0.0,0,0,40-00200,1,1,54,2,2,2,2,N,1,6170,0,2,32900.0,6,294,69.23076923076923
1573,27,2,2,2,2,N,9,0,1,7670,10,6,0,N,2,50000.0,6,378,51-51255,6,2,28,2,2,2,2,N,1,7670,0,N,0.0,0,0,69.23076923076923
1574,84,2,1,1,2,N,10,0,1,N,N,3,0,2,1,21290.0,4,382,40-00200,3,1,86,2,2,2,2,N,1,N,0,4,66000.0,8,472,46.15384615384615
1575,19,2,2,2,2,N,5,0,3,5391,6,6,N,N,0,14400.0,3,N,38-00100,2,1,19,2,2,2,2,N,3,5391,N,N,7100.0,1,N,84.61538461538461
1576,20,2,2,2,2,N,9,0,3,8670,14,6,N,N,0,25200.0,4,N,17-03529,2,1,20,2,2,2,2,N,3,8670,N,N,11500.0,2,N,84.61538461538461
1577,76,2,2,1,2,N,7,0,1,N,N,3,0,N,2,25900.0,4,203,36-03710,2,1,72,2,2,2,2,N,1,N,0,N,6650.0,2,55,61.53846153846154
1578,58,2,2,2,2,N,10,0,1,9470,16,1,0,5,1,60000.0,7,501,17-03531,2,1,40,2,2,2,2,N,1,9370,0,2,70000.0,8,501,61.53846153846154
1579,59,2,2,1,1,N,8,0,1,2190,4,6,0,N,1,30000.0,4,228,08-00803,1,1,21,2,2,2,2,N,1,3960,0,3,5700.0,1,43,38.46153846153847
1580,50,2,2,2,2,N,1,0,1,8270,12,6,1,2,1,7900.0,2,501,28-01100,2,2,21,2,2,2,2,N,1,8270,0,N,20000.0,5,152,53.84615384615385
1581,84,2,1,2,2,N,12,0,1,8080,12,3,0,4,1,50000.0,6,501,24-01004,1,2,84,2,2,2,1,N,1,8080,3,6,26700.0,4,501,53.84615384615385
1582,70,2,2,2,2,N,8,0,1,8590,14,1,0,2,2,75500.0,7,501,06-07502,6,1,66,2,2,2,2,N,1,8590,0,2,82600.0,8,501,76.92307692307693
1583,45,2,2,2,2,N,10,0,1,8370,13,1,1,4,2,100000.0,8,501,36-04010,2,2,54,2,2,2,2,N,1,8370,0,2,60000.0,7,501,61.53846153846154
1584,3,2,2,N,N,N,1,4,1,N,N,N,4,6,1,N,N,105,32-00405,8,2,3,2,2,N,N,N,1,N,4,6,N,N,281,92.3076923076923
1585,45,2,2,2,2,N,7,0,1,570,2,4,0,N,2,160000.0,9,501,30-00600,1,1,51,2,2,2,2,N,1,670,0,N,39030.0,6,295,61.53846153846154
1586,67,2,2,2,2,N,6,0,1,7072,9,1,0,5,2,30000.0,5,489,36-04010,2,1,42,2,2,2,2,N,1,7071,2,5,30000.0,5,501,69.23076923076923
1587,46,2,2,2,2,N,9,0,1,8370,13,6,1,2,2,15000.0,3,296,51-51255,2,2,40,2,2,2,2,N,1,8380,0,2,33000.0,5,501,53.84615384615385
1588,4,2,2,N,N,N,2,0,1,N,N,N,1,2,2,N,N,0,17-03529,9,2,4,2,2,N,N,N,1,N,1,2,N,N,0,100.0
1589,78,2,2,2,2,N,4,0,1,N,N,4,0,6,1,12000.0,3,501,36-04010,2,1,78,2,2,2,2,N,1,N,0,6,18700.0,3,501,92.3076923076923
1590,57,2,2,1,1,N,10,0,1,6680,8,4,0,4,2,2500.0,1,205,29-01901,2,2,57,2,2,1,1,N,1,6680,2,4,2500.0,1,110,84.61538461538461
1591,67,2,2,2,2,N,7,0,1,N,N,1,0,2,2,38400.0,5,501,17-03529,2,1,65,2,2,1,2,N,1,N,0,2,27000.0,4,451,61.53846153846154
1592,23,2,2,2,2,N,9,0,1,8191,12,6,0,N,2,37000.0,6,285,13-04600,1,2,23,2,2,2,2,N,1,8191,0,N,20400.0,4,155,76.92307692307693
1593,41,2,1,1,2,N,6,0,2,8680,14,6,N,N,0,0.0,0,N,13-04600,2,1,28,2,2,2,2,N,2,8563,N,N,3500.0,1,N,53.84615384615385
1594,57,2,2,2,2,N,10,0,1,3380,4,4,0,N,1,382000.0,9,501,51-51255,1,1,53,2,2,2,1,5,1,3380,0,N,435000.0,9,501,69.23076923076923
1595,18,2,2,2,1,N,7,0,3,N,N,6,N,N,0,0.0,0,0,51-01301,1,2,18,2,2,2,2,N,3,N,N,N,0.0,0,N,84.61538461538461
1596,26,2,2,2,2,N,9,0,1,770,3,6,0,N,2,144200.0,9,501,06-07502,1,2,26,2,2,2,2,N,1,770,0,N,144200.0,9,501,100.0
1597,7,2,2,2,2,N,3,1,1,N,N,N,2,4,2,N,N,132,38-00100,9,1,9,2,2,2,2,N,1,N,3,5,N,N,150,69.23076923076923
1598,79,2,2,2,2,N,12,0,1,7870,11,3,1,4,1,203000.0,9,501,24-01004,1,2,68,2,2,2,2,N,1,7870,0,N,212400.0,9,501,69.23076923076923
1599,5,2,2,2,2,N,2,0,1,N,N,N,2,4,2,N,N,86,06-07502,9,2,5,2,2,2,2,N,1,N,1,2,N,N,N,76.92307692307693
1600,18,2,2,2,2,N,8,4,1,8590,14,6,2,5,2,2000.0,1,208,36-03710,8,1,24,2,2,2,2,N,1,8563,0,4,9800.0,2,158,46.15384615384615
1601,63,2,2,2,2,N,5,0,1,4870,6,1,0,3,1,50000.0,7,501,30-00600,3,1,46,1,2,2,2,N,1,4971,3,5,0.0,0,288,38.46153846153847
1602,77,2,2,2,2,N,7,0,1,6180,7,3,0,4,1,20000.0,3,151,17-03531,2,2,59,2,2,2,2,N,1,6180,2,4,80200.0,8,351,61.53846153846154
1603,63,2,2,2,2,N,4,0,1,7690,10,3,0,N,2,32000.0,5,264,19-01700,1,2,61,2,2,2,2,N,1,7690,0,N,59100.0,8,452,69.23076923076923
1604,39,2,2,2,2,N,9,0,1,4670,6,6,0,N,1,40700.0,5,338,51-51255,1,2,40,2,2,2,2,N,1,4670,0,N,93000.0,8,501,69.23076923076923
1605,28,2,2,2,2,N,7,0,1,770,3,6,0,2,2,7860.0,2,469,51-51255,2,1,23,2,2,2,2,N,1,770,0,2,30000.0,4,501,69.23076923076923
1606,72,2,2,2,2,N,10,0,1,8670,14,1,1,4,1,25300.0,5,501,28-01100,1,1,58,2,2,2,2,N,1,8680,0,2,18200.0,4,227,46.15384615384615
1607,3,2,2,N,N,N,1,1,1,N,N,N,2,5,2,N,N,157,32-00405,3,1,3,2,2,N,N,N,1,N,1,2,N,N,69,76.92307692307693
1608,39,2,2,2,2,5,9,0,1,9590,16,1,2,4,1,209600.0,9,501,51-01301,2,1,36,2,2,2,2,2,1,9370,0,6,113800.0,8,501,46.15384615384615
1609,25,2,2,2,2,N,9,0,1,6991,9,6,0,N,2,76000.0,7,501,24-01004,6,2,24,2,2,2,2,N,1,6991,0,N,76000.0,7,501,92.3076923076923
1610,11,2,2,2,2,N,3,0,1,N,N,N,3,5,2,N,N,204,51-51255,6,1,11,2,2,2,2,N,1,N,1,3,N,N,252,76.92307692307693
1611,17,2,2,2,2,N,4,1,1,7071,9,6,2,4,1,6000.0,2,501,40-00200,1,1,17,2,2,2,2,N,1,7071,2,4,270.0,1,196,76.92307692307693
1612,39,2,2,2,2,N,7,0,1,7860,11,1,3,6,2,56000.0,7,196,30-00600,3,2,28,2,2,2,2,N,1,7860,4,6,8000.0,2,165,61.53846153846154
1613,18,2,2,2,2,N,7,0,1,7890,11,6,2,6,1,3400.0,1,142,30-00600,1,2,51,2,2,2,2,N,1,7860,0,N,37000.0,6,282,46.15384615384615
1614,44,2,2,2,2,N,9,0,1,N,N,1,1,4,2,-1900.0,0,501,24-01004,9,2,31,2,2,2,2,N,1,N,1,3,0.0,0,489,69.23076923076923
1615,20,2,2,2,2,N,5,0,1,8370,13,6,0,3,1,500.0,0,501,30-00600,1,1,22,2,2,1,1,N,1,8370,0,3,8920.0,2,365,53.84615384615385
1616,53,2,2,2,2,N,3,4,1,N,N,6,0,2,2,0.0,0,85,36-03710,1,2,51,2,2,2,2,N,1,N,0,4,10700.0,2,321,61.53846153846154
1617,28,2,2,2,2,N,10,0,1,8090,12,6,1,4,2,38000.0,5,287,17-03529,2,2,65,2,2,2,2,N,1,8191,0,2,40000.0,6,351,46.15384615384615
1618,33,2,2,2,1,N,8,0,1,370,1,2,2,3,2,89000.0,8,490,38-00100,1,1,58,2,2,2,2,N,1,370,1,3,180000.0,9,501,53.84615384615385
1619,28,2,2,2,2,N,9,0,1,4971,6,6,0,N,2,35000.0,6,266,13-04600,1,1,22,2,2,2,2,N,1,5275,0,N,23000.0,4,175,61.53846153846154
1620,94,2,2,1,2,N,9,0,1,N,N,3,0,N,2,10200.0,2,84,06-07502,6,2,89,2,2,1,2,N,1,N,0,N,10200.0,2,83,84.61538461538461
1621,31,2,2,2,2,N,5,0,1,9920,18,6,0,3,1,0.0,0,245,13-04600,2,1,31,2,2,2,2,N,1,9920,0,3,0.0,0,80,92.3076923076923
1622,47,2,2,2,2,N,10,0,1,8191,12,1,3,5,1,0.0,0,50,13-04600,1,1,38,2,2,2,2,N,1,8191,3,5,92100.0,8,501,69.23076923076923
1623,1,2,2,N,N,N,N,0,1,N,N,N,3,5,1,N,N,380,13-04600,2,1,0,2,2,N,N,N,1,N,3,5,N,N,241,84.61538461538461
1624,68,2,2,2,2,N,7,0,1,7580,10,6,0,N,1,43200.0,7,354,01-01301,2,2,71,2,1,2,2,N,1,7580,0,N,39700.0,6,326,61.53846153846154
1625,40,2,2,2,2,N,4,1,1,8590,14,1,3,6,2,47000.0,7,178,32-00405,1,1,60,2,2,2,2,N,1,8660,0,4,40000.0,6,422,46.15384615384615
1626,37,2,2,2,2,N,9,0,1,7590,10,6,0,2,1,49000.0,7,393,29-01901,2,2,28,2,2,2,2,N,1,7380,0,3,35000.0,6,501,53.84615384615385
1627,30,2,2,2,2,N,10,0,1,8080,12,6,0,N,2,382000.0,9,501,06-07502,6,2,46,2,2,2,2,N,1,8191,0,N,111300.0,8,501,69.23076923076923
1628,3,2,2,N,N,N,1,0,1,N,N,N,1,3,2,N,N,298,32-00405,1,2,3,2,2,N,N,N,1,N,2,4,N,N,86,76.92307692307693
1629,14,2,2,2,2,N,3,4,1,N,N,N,1,4,2,N,N,265,36-03710,2,2,7,2,2,2,2,N,1,N,2,3,N,N,211,69.23076923076923
1630,3,2,2,N,N,N,1,0,1,N,N,N,3,5,2,N,N,187,17-03529,6,1,4,2,2,N,N,N,1,N,2,4,N,N,187,76.92307692307693
1631,11,2,2,2,2,N,3,4,1,N,N,N,4,5,2,N,N,71,13-04600,2,1,12,2,1,2,2,N,1,N,4,5,N,N,116,76.92307692307693
1632,41,2,2,2,2,N,10,0,1,7380,10,4,3,4,1,190000.0,9,501,24-01004,1,2,51,2,2,2,2,N,1,7670,2,3,150000.0,9,501,61.53846153846154
1633,69,2,1,2,2,N,7,0,1,N,N,4,0,3,2,35000.0,5,322,32-00405,1,2,66,2,2,2,2,N,1,N,0,N,11000.0,2,90,53.84615384615385
1634,71,2,2,2,2,N,5,0,1,N,N,5,0,N,2,11900.0,3,98,13-04600,2,2,66,2,2,2,2,N,1,N,0,2,17300.0,3,249,69.23076923076923
1635,65,2,2,2,2,N,10,0,1,3390,4,1,0,2,1,300000.0,9,501,28-01100,1,1,62,2,2,2,2,N,1,3390,0,2,300000.0,9,501,92.3076923076923
1636,16,2,2,2,2,N,4,0,1,9920,18,6,2,4,1,0.0,0,0,19-01700,1,1,16,2,2,2,2,N,1,9920,2,4,0.0,0,176,92.3076923076923
1637,54,2,2,2,2,N,9,0,1,1280,4,6,0,N,2,69600.0,7,501,51-51255,1,1,30,2,2,2,2,N,1,2970,0,N,60000.0,7,456,69.23076923076923
1638,30,2,2,2,2,N,5,0,1,4971,6,6,3,4,2,280.0,1,3,36-03710,2,2,24,2,2,2,2,N,1,5080,0,N,12000.0,3,91,46.15384615384615
1639,29,2,2,2,2,2,10,1,1,7390,10,6,0,N,2,150200.0,9,501,06-07502,9,1,28,2,2,2,2,N,1,7280,0,N,95100.0,8,501,61.53846153846154
1640,65,2,2,2,2,N,8,0,1,N,N,3,0,N,2,9600.0,2,77,38-00100,3,2,82,2,2,2,2,N,1,N,0,N,52300.0,7,433,69.23076923076923
1641,26,2,2,2,2,N,7,0,3,4971,6,6,N,N,0,0.0,0,171,51-51255,2,1,21,2,2,2,2,N,3,5275,N,N,6000.0,1,N,61.53846153846154
1642,57,2,2,2,2,N,4,0,1,N,N,5,0,N,1,2800.0,1,23,28-01100,2,1,70,2,2,2,2,N,1,N,0,N,9000.0,2,74,69.23076923076923
1643,27,2,2,2,2,N,10,0,1,9590,16,6,0,N,2,68000.0,7,501,24-01004,1,1,29,2,2,2,2,N,1,9590,0,N,52000.0,6,396,69.23076923076923
1644,58,2,2,2,2,N,7,0,1,9170,15,5,0,2,2,50000.0,6,377,36-04010,2,2,53,2,2,2,2,N,1,9290,0,4,72000.0,7,408,53.84615384615385
1645,53,2,2,2,2,N,4,0,1,N,N,4,0,2,1,9400.0,2,198,40-00200,1,2,53,2,2,1,1,N,1,N,0,3,10000.0,3,76,53.84615384615385
1646,60,2,2,2,2,N,4,0,1,8680,14,6,0,N,2,18000.0,3,136,29-01901,2,2,16,2,2,2,2,N,1,8680,1,4,2500.0,1,279,53.84615384615385
1647,25,2,2,2,2,N,7,4,1,7860,11,6,0,5,2,7500.0,2,501,36-03710,8,1,25,2,2,2,2,N,1,7860,0,5,10000.0,2,217,84.61538461538461
1648,21,2,2,2,2,N,5,1,1,7870,11,6,0,4,1,5000.0,1,274,32-00405,1,1,21,2,2,2,2,N,1,7870,0,4,10000.0,2,101,76.92307692307693
1649,70,2,2,2,2,N,7,4,1,N,N,6,0,N,2,33400.0,5,268,32-00405,1,2,30,2,2,2,2,N,1,N,0,N,0.0,0,0,69.23076923076923
1650,45,2,2,2,2,N,5,0,1,8660,14,1,0,2,2,0.0,0,303,51-51255,6,1,64,2,2,2,2,N,1,8680,0,2,45000.0,6,412,61.53846153846154
1651,78,2,2,2,2,N,9,0,1,8180,12,3,0,N,1,52500.0,7,432,30-00600,1,2,65,2,2,2,2,N,1,8270,0,N,85800.0,9,501,61.53846153846154
1652,59,2,2,2,2,N,7,0,1,7860,11,4,0,N,1,70000.0,8,501,19-01700,1,2,51,2,2,2,2,N,1,7860,1,2,38000.0,6,217,53.84615384615385
1653,66,2,2,2,2,N,9,0,1,8170,12,3,0,N,1,112600.0,9,501,01-01301,2,2,70,2,2,2,2,N,1,8191,0,N,70000.0,8,501,69.23076923076923
1654,74,2,2,2,2,N,11,0,1,9480,16,4,0,N,1,116900.0,8,501,24-01004,1,2,59,2,2,2,2,N,1,9480,0,N,210000.0,9,501,76.92307692307693
1655,38,2,2,2,2,N,7,0,1,9070,15,4,0,N,1,12000.0,2,91,17-03531,2,1,38,2,2,2,2,N,1,9070,0,N,50000.0,6,377,76.92307692307693
1656,60,2,2,1,2,N,3,1,1,N,N,6,0,N,1,9600.0,2,73,32-00405,8,1,15,2,2,2,2,N,1,N,0,8,0.0,0,219,53.84615384615385
1657,51,2,2,2,2,N,8,0,1,6180,7,6,0,N,2,40000.0,6,305,13-04600,2,1,33,2,2,2,2,N,1,6080,0,N,40000.0,6,305,84.61538461538461
1658,35,2,2,2,2,N,11,0,1,6780,8,6,0,N,2,230000.0,9,501,51-01301,1,2,39,2,2,2,2,N,1,6780,0,N,140110.0,9,501,84.61538461538461
1659,37,2,2,2,2,N,10,0,1,8680,14,1,0,2,2,140000.0,9,501,06-07502,1,2,40,2,2,2,2,N,1,8564,2,4,10000.0,2,501,53.84615384615385
1660,54,2,2,2,2,N,5,0,1,770,3,5,0,N,1,60000.0,7,453,17-03529,2,1,59,2,2,2,2,N,1,770,0,N,15000.0,3,114,69.23076923076923
1661,84,2,2,2,2,N,7,0,1,N,N,4,0,N,1,11500.0,2,99,26-02702,1,2,78,2,2,2,2,N,1,N,0,N,61000.0,8,500,69.23076923076923
1662,53,2,2,2,2,N,7,0,1,8090,12,1,0,2,1,70000.0,8,407,40-00200,3,1,50,2,2,2,2,N,1,8090,2,5,24000.0,5,186,53.84615384615385
1663,34,2,2,2,2,N,9,0,1,7380,10,6,0,N,1,100000.0,8,501,24-01004,6,1,25,2,2,2,2,N,1,7380,0,N,58590.0,6,446,69.23076923076923
1664,73,2,2,2,2,N,3,0,1,170,0,3,0,2,1,7000.0,1,158,38-00100,1,2,73,2,2,2,2,N,1,180,0,3,58000.0,7,501,61.53846153846154
1665,48,2,2,2,2,N,12,0,1,7970,12,1,1,3,2,175000.0,9,501,26-02702,1,1,44,2,2,2,2,N,1,8191,0,2,160000.0,9,501,61.53846153846154
1666,59,2,2,2,2,N,7,0,1,6190,7,4,1,3,1,16600.0,3,98,29-01901,2,2,77,2,2,2,2,N,1,6180,0,5,12000.0,3,284,53.84615384615385
1667,57,2,2,1,2,N,8,0,1,9480,16,4,1,3,1,69000.0,8,447,38-00100,5,2,61,2,2,1,2,N,1,9480,0,9,15000.0,3,41,53.84615384615385
1668,71,2,2,2,2,N,10,0,1,8990,15,6,0,N,1,54000.0,7,446,30-00600,1,1,74,2,2,2,2,N,1,9090,0,N,48000.0,7,397,69.23076923076923
1669,60,2,2,2,2,N,9,0,1,8980,15,4,0,N,1,142000.0,9,501,06-07502,1,2,64,2,1,2,2,N,1,9160,0,N,81000.0,8,501,61.53846153846154
1670,38,2,2,2,2,N,9,0,1,8180,12,6,0,N,2,2000.0,1,15,28-01100,2,1,59,2,1,1,2,2,1,8191,0,N,9000.0,2,68,38.46153846153847
1671,23,2,2,2,2,N,7,0,1,4670,6,6,0,N,2,39600.0,6,305,26-02702,1,2,24,2,2,2,2,N,1,4670,0,N,15000.0,3,114,69.23076923076923
1672,72,2,2,2,2,N,9,0,1,6180,7,3,0,2,1,25000.0,4,372,17-03529,2,2,72,2,2,2,2,N,1,6070,0,N,98000.0,8,501,61.53846153846154
1673,63,2,2,2,2,N,9,0,1,6991,9,4,0,2,1,41000.0,6,439,29-01901,2,2,40,2,2,2,2,N,1,6870,0,6,36200.0,6,194,61.53846153846154
